Timestamp,hands,control_mode,lhg,rhg,capture,landmarks,gestures,interpret,drawing,ik,jacobian
2025-02-19 12:18:26.109773,2,Hand Mimic,None,None,0.0006999969482421875,0.03456473350524902,0.0008769035339355469,0.0044400691986083984,0.0019116401672363281
2025-02-19 12:18:26.157382,2,Hand Mimic,None,None,0.00047969818115234375,0.030013561248779297,0.0006089210510253906,0.006300210952758789,0.0035774707794189453
2025-02-19 12:18:26.202646,2,Hand Mimic,None,None,0.000644683837890625,0.029833316802978516,0.0009839534759521484,0.0042095184326171875,0.0022156238555908203
2025-02-19 12:18:26.247837,2,Hand Mimic,None,None,0.0005736351013183594,0.028608322143554688,0.0005774497985839844,0.005357027053833008,0.002891063690185547
2025-02-19 12:18:26.292981,2,Hand Mimic,None,None,0.0017070770263671875,0.027557849884033203,0.0007309913635253906,0.004619121551513672,0.0038840770721435547
2025-02-19 12:18:26.335967,2,Hand Mimic,one,None,0.0006709098815917969,0.028014183044433594,0.0008091926574707031,0.0043337345123291016,0.0037736892700195312
2025-02-19 12:18:26.568979,2,Hand Mimic,one,pick,0.0005080699920654297,0.02865457534790039,0.0007231235504150391,0.18712186813354492,0.007658481597900391
2025-02-19 12:18:26.673370,2,Hand Mimic,one,pick,0.0038788318634033203,0.05208587646484375,0.0014836788177490234,0.030572891235351562,0.004166841506958008
2025-02-19 12:18:26.749305,2,Hand Mimic,one,pick,0.00046539306640625,0.03442978858947754,0.0008172988891601562,0.029987573623657227,0.004247903823852539
2025-02-19 12:18:26.808329,2,Hand Mimic,one,pick,0.0009746551513671875,0.036954641342163086,0.0009305477142333984,0.011868953704833984,0.003120899200439453
2025-02-19 12:18:26.868293,2,Hand Mimic,one,pick,0.0008306503295898438,0.029200077056884766,0.0011844635009765625,0.015288114547729492,0.0029349327087402344
2025-02-19 12:18:26.928576,2,Hand Mimic,one,pick,0.0005955696105957031,0.03165173530578613,0.0005929470062255859,0.017521381378173828,0.0037398338317871094
2025-02-19 12:18:26.992447,2,Hand Mimic,one,pick,0.0003707408905029297,0.03052663803100586,0.0016372203826904297,0.014778614044189453,0.00647425651550293
2025-02-19 12:18:27.050318,2,Hand Mimic,one,pick,0.0005660057067871094,0.03017711639404297,0.0009450912475585938,0.010402202606201172,0.005783557891845703
2025-02-19 12:18:27.109345,2,Hand Mimic,one,pick,0.0005497932434082031,0.03682708740234375,0.001077890396118164,0.011455535888671875,0.004922628402709961
2025-02-19 12:18:27.168769,2,Hand Mimic,one,pick,0.0011639595031738281,0.032094478607177734,0.0010461807250976562,0.014848709106445312,0.00443720817565918
2025-02-19 12:18:27.229604,2,Hand Mimic,one,pick,0.0010366439819335938,0.033554792404174805,0.0009412765502929688,0.011887788772583008,0.004687786102294922
2025-02-19 12:18:27.311880,2,Hand Mimic,one,pick,0.0007011890411376953,0.04374241828918457,0.0008022785186767578,0.02640056610107422,0.004432201385498047
2025-02-19 12:18:27.390518,2,Hand Mimic,one,pick,0.00046825408935546875,0.033316850662231445,0.0008702278137207031,0.031049489974975586,0.003987550735473633
2025-02-19 12:18:27.449566,2,Hand Mimic,one,pick,0.0008363723754882812,0.03414750099182129,0.0008556842803955078,0.011526346206665039,0.004605531692504883
2025-02-19 12:18:27.509627,2,Hand Mimic,one,pick,0.002565622329711914,0.032102346420288086,0.0010302066802978516,0.013510704040527344,0.004748344421386719
2025-02-19 12:18:27.590202,2,Hand Mimic,one,pick,0.0016341209411621094,0.03899550437927246,0.0011243820190429688,0.027539968490600586,0.005156278610229492
2025-02-19 12:18:27.672198,2,Hand Mimic,one,pick,0.0012962818145751953,0.03567862510681152,0.0009527206420898438,0.02765631675720215,0.005753993988037109
2025-02-19 12:18:27.750393,2,Hand Mimic,one,pick,0.001737356185913086,0.03648519515991211,0.0007157325744628906,0.023035526275634766,0.005736351013183594
2025-02-19 12:18:27.831372,2,Hand Mimic,one,pick,0.0026388168334960938,0.040308237075805664,0.0008270740509033203,0.026079177856445312,0.005421876907348633
2025-02-19 12:18:27.911920,2,Hand Mimic,one,pick,0.0006458759307861328,0.03359079360961914,0.0009634494781494141,0.030247211456298828,0.006025791168212891
2025-02-19 12:18:27.989560,2,Hand Mimic,one,pick,0.0008177757263183594,0.03664588928222656,0.0009362697601318359,0.025646209716796875,0.004058361053466797
2025-02-19 12:18:28.051930,2,Hand Mimic,one,pick,0.0013539791107177734,0.03857564926147461,0.0008244514465332031,0.012990713119506836,0.004488706588745117
2025-02-19 12:18:28.131767,2,Hand Mimic,one,pick,0.0004794597625732422,0.03299546241760254,0.0009162425994873047,0.029500484466552734,0.006829738616943359
2025-02-19 12:18:28.209241,2,Hand Mimic,one,pick,0.0005364418029785156,0.03168487548828125,0.0009870529174804688,0.02858424186706543,0.004168510437011719
2025-02-19 12:18:28.272010,2,Hand Mimic,one,pick,0.0005810260772705078,0.03368997573852539,0.0007843971252441406,0.013234376907348633,0.0063915252685546875
2025-02-19 12:18:28.350062,2,Hand Mimic,one,pick,0.0006198883056640625,0.03687119483947754,0.0007929801940917969,0.029055118560791016,0.004548549652099609
2025-02-19 12:18:28.409416,2,Hand Mimic,one,pick,0.0004596710205078125,0.032637834548950195,0.0010833740234375,0.011887788772583008,0.0045168399810791016
2025-02-19 12:18:28.469673,2,Hand Mimic,one,pick,0.0004458427429199219,0.03618454933166504,0.0008220672607421875,0.012239933013916016,0.0038399696350097656
2025-02-19 12:18:28.531116,2,Hand Mimic,one,pick,0.0005288124084472656,0.034307003021240234,0.0017995834350585938,0.014142751693725586,0.005393505096435547
2025-02-19 12:18:28.610684,2,Hand Mimic,one,pick,0.002279520034790039,0.03197956085205078,0.0008428096771240234,0.028995037078857422,0.005955696105957031
2025-02-19 12:18:28.669745,2,Hand Mimic,one,pick,0.00051116943359375,0.02968120574951172,0.0010781288146972656,0.014871358871459961,0.004380702972412109
2025-02-19 12:18:28.731167,2,Hand Mimic,one,pick,0.0022346973419189453,0.028772830963134766,0.0009279251098632812,0.011468887329101562,0.006197452545166016
2025-02-19 12:18:28.811783,2,Hand Mimic,one,pick,0.0008027553558349609,0.031670331954956055,0.0007419586181640625,0.0290677547454834,0.006527423858642578
2025-02-19 12:18:28.890494,2,Hand Mimic,one,pick,0.0007834434509277344,0.03398633003234863,0.0009081363677978516,0.028362751007080078,0.0062673091888427734
2025-02-19 12:18:28.971744,2,Hand Mimic,one,pick,0.0006589889526367188,0.04477667808532715,0.0006415843963623047,0.024056673049926758,0.005757808685302734
2025-02-19 12:18:29.030569,2,Hand Mimic,one,pick,0.0022881031036376953,0.03207731246948242,0.000896453857421875,0.011124849319458008,0.005970001220703125
2025-02-19 12:18:29.089594,2,Hand Mimic,one,pick,0.002586841583251953,0.03011012077331543,0.001068115234375,0.012675762176513672,0.005240440368652344
2025-02-19 12:18:29.172335,2,Hand Mimic,one,pick,0.002795696258544922,0.036530256271362305,0.000949859619140625,0.0303804874420166,0.0052814483642578125
2025-02-19 12:18:29.250656,2,Hand Mimic,one,pick,0.0006530284881591797,0.03391695022583008,0.0016202926635742188,0.03118586540222168,0.005402326583862305
2025-02-19 12:18:29.332426,2,Hand Mimic,one,pick,0.0025959014892578125,0.03796577453613281,0.0013878345489501953,0.029890060424804688,0.006317615509033203
2025-02-19 12:18:29.409809,2,Hand Mimic,one,pick,0.0024433135986328125,0.02978682518005371,0.0007810592651367188,0.027874469757080078,0.0050737857818603516
2025-02-19 12:18:29.489191,2,Hand Mimic,one,pick,0.0005276203155517578,0.03667950630187988,0.0008552074432373047,0.029248476028442383,0.004044294357299805
2025-02-19 12:18:29.552134,2,Hand Mimic,one,pick,0.002305746078491211,0.03209710121154785,0.0008671283721923828,0.01590251922607422,0.0061380863189697266
2025-02-19 12:18:29.611511,2,Hand Mimic,one,pick,0.0006139278411865234,0.03417181968688965,0.0009615421295166016,0.013228416442871094,0.005334615707397461
2025-02-19 12:18:29.671081,2,Hand Mimic,one,pick,0.00042176246643066406,0.03442668914794922,0.0007996559143066406,0.010976791381835938,0.006552696228027344
2025-02-19 12:18:29.726639,2,Hand Mimic,one,pick,0.002119302749633789,0.03283190727233887,0.0018696784973144531,0.011622190475463867,0.003199338912963867
2025-02-19 12:18:29.787596,2,Hand Mimic,one,pick,0.00048804283142089844,0.03310084342956543,0.0009613037109375,0.01468205451965332,0.0035088062286376953
